fr	1688	«opacjateuir. Le loup s'est habillé en berger. Votre jeune confrère de la rue du Temple a fait trève a ses declamations habituelles. Dans son dernier n° il se donne des airs de victime. Il jure ses grands Dieux que personne ne fut jamais plus inoffensif que lui, .Progrèa. Il prend a téinoin ses be'névoles lecteurs, qu'il ne se defend qu'a la dernière extrémite'. Cependant, tout en se vantant de sa moderation, de sa justice, voire mème de sa véracité, il lui échappe par ei par Ia quelques compliments de sa facon contre ce bideux paTti clerical, qu'il a parfois mené joliment, comme chacun sait. Tant il est difficile de dompter sön naturel! Aussi un ancien a dit quelque part r^Va/wra/w earpe//as /wrea, fa/ne/j ««<jrue recwrre/. Quel peut être le ftüt de ce doncereux langage d'emprunt? Pourquoi se défendre aujourd'hui d'avoir maintes fois insulté la religion et ses ministres ? Pourquoi ? Pwce que le jour des elections est proche. La chose est évidente. D'ailleurs notre Protée l'avoue assez hautement. Au moyen d'une protestation telle queile, on espère piper quelques électeurs. Mais la ruse est par trop grossière. Il n'y aura que les sots qui s'y laisseront prendre. Continuez, Monsieur le Rédacteur, j'ose vous en prier au nom de tous les Yprois modérés, continuez a démasquer ces hommes, qui se targuent du beau nom de libe'raux, tandis qu'ils ne craignent point de nous blesser dans nos affections les plus chères. Les cris pouesés par votre antagoniste prouvent que vous avez mis le doigt sur la plaie. Les noms sortis de l'urne electorale feront voir, je n'en doute pas, que vous aurez combattu pour les véritables interets de notre ville. Agréez, etc. /^oire a&o/j/ie'.		
fr	1652	SALON TRIENNAL A OARD. La Direction de l'Académie Royale de Dessin, Sculpture, Architecture et Gravure de Gand. iS/jectafeurs ^uf s« rende/iJ cfoiyue yöur a r£x/;o«i7io/ï, empecfe Zes .<ƒ Wiste* e/ Zes vraw y^/nateurs cfexa/niner avec a/ten/ion tes Productions </c» ^rts; X>esira/2^ corcet'/ter /es infe'refa de ces y/mateur* ei &« rfe'«{>« die ceur ywi se contenfen/ d*u/t examen «upei^cie/, e< cou/anf en meW e/ uftYe a /'e/iroura^nemeni des ^rts j/rrete ce yui «ui/ •• si//on aura /ieu /e Xuradt 5 /uiY/e/, a di'x /jcures du ma/m, au üfc^ee de /'Academie. Ze 5a/on restera oueerl pe«da^/ ctViy semat/ies, d<?puw dü; /»«Krf« du wia/iViyjw^M'rt fua/re Aewrcs de re/epee, excepte' /e .Ot/na/JcAe 18 /«i7/c/, ^our du /«^emert^ des Pieces envoye'es au Concours. Zes Z>t7raancAe, iMnJi, 3fardt e/ jlfercredt cAajue perso/zrae y«i se rendra au iSaA>n Ze* JeuaV, Zes ƒ«£¦<; a Z'e«eoM/a^eme/j< aV* y^rte. ef .Sa/neaï o» n« pqye ieur «era re/m«, ó ce/ ^è<, örae cörte d'e/j/r^ff O/i n'era/rera /7Ot/z< dl» iSafora dwec ca/tn«, jMirap/uie, pagrw*/, panter oa autres oty'ett «emfi/ai/e» .• o/z /«¦« cfepcwéra au i?urea« ^tofr/i a*e ï o ce/2/;> Zes «ous-o // e«/ a*eyè/ia*u ac toucher a auctttt der O6/e<« ex/Jose's au iSa/on. Ze« e/«/a/z« au-aV««oiM ae rfowee an« ne «ero/z/ pas aènü au iSa/b/i. 27e« Com77U»«aire» «'y <ro«weronf feu* fc* your« pour vei/Zer au matnteen ae /WaVe «£ pour (fowMr auton/ ^uepo««i£/e &w rerwéi^?!*-menfe ^u'o/t pourrazt aesirer aur ce yui <t rapport « /'£xpo«t<ü>n > azVwi ou« »ur & pr£lr 9«e /es .^rlis/es se propostf/U ae eendre fca» Le Botirgmestre Président, -TAK CROHBRUGGHE. t Un des Directeurs Secrétaire, \ N. CORNELISSEN. *		
fr	1551	I/erateqr fait un tablean dn regime du travail dans les mines. Nous demandons ia journée de 8 hones en tenant compte des nArmiles de l'indastrie. Le moment est «riÉI^ de légHérer en faveur des mineurs^ ^A|J|?iaodiss«nents a I'extrême gaucbe). ' AT. /r /V«»<foi/.,Si nous voulons termir eette discossioa avant les vacances *fe Piques, il faut clore Ia discusskw géné-rale demain. (Adhesion.) if. Pie» 4faf?i* se declare hostile 4 la limitation. D croit que Ie principe de 1'association des ouvriers a tout a gagner au ré-gime de la liberté. Tout au moins daas les premiers temps, la loi aura pour consequence tne diminution des salaires. Ü vote» contre le projet de loi. La seance est levée a 5 heures. Seance «to /etwii f 8 Mars i909. La séaaoe s'ouvrc a 2 beures, sous la présidente de M. Cooremaa. . jfcf. .Afa£t7/« insiste sur ce fait qu'on peut réduire te temps de presence des ouvriers dans la mine sans diminuer ie temps consacre al'abattage. Si les ouvriers avaient a leur portee du materiel pour Ie boisage, ils perdraient tnoins de temps et leur production serait la même qu'actuellement. L'orateur termine son discours par un chaleureux plaidoyer en faveur de la journee de neuf heures. J!f. Calvzwzirf a donné lecture d'un long discours en faveur de la limitation de la durée du travail et de la journée de 8 heures. Il s'en prend aux depositions des patrons devant la commission d'enquête. Si les ouvriers étaient consultés par voie de referendum, tous, dit-il, se déclareraient pour la journée de 8 heures. La stance est levée a ö heures.		
fr	1527	es su e e u r S7X ia ks es représeolée a YPRES par Madame A. Delmotte-Borry, RUE DE LA STATION, N°17. Teintare en nuances solides de loutes espèces de Vétemeots confectionnés sans découdre, sans déteindreni rétrécir Bpéciaiité de teintare et d'apprêt des Draperies pour ameublements. Teinture des soieries aa tendear avee tout Ie brillant et ia souplesse des soieries neuves. ffoir spécial poor Denil. Hettoyage & sec perfectionné sans altérer les nuances les plus délicates, sans rétrécir et sans laisser d'odeur. Détachage partdel de toilettes riches, robes de bal. Défroissage du velours. Spécialité poor la teintnre des coupes d'étoffes défraichies. — Teinture et nettoyage des gants en peau et des plumes Propriélé exclusive de laiiaison, sans détein- i , IMPRESSION D'ÉTOFFES. dre, ni réirécir et saus souiller les doublur». | OÉGATISSAOE BT APPRETS. La MaisoD appelle tout parliculièrement l'attention des Dames sur ses ufajni/tyue* prwaW* de tetn/ur« et «fqppre**, qui ne sont égalés par aucune maison concurrente. El Ie recommaode spécialemeot ses procédés de teinture des Co«fume# pour flommes et Pardetn», dont les nuances sont transformées et qui coaservent leur forme et leur apparencc neuve. ta Maison, avantageusement connue depuis un grand nombre d'années, est la plus importante et la plus puissamment outillée du pays. Par la supériorité de son travail et la modicité de ses prix, el Ie obtient dans toules les villes oü el Ie a établi des succursales un prodigieux succes sur toutes les maisons concurrentes.		
fr	1501	Une dépêche télégraphique, arrivée hier soir, annonce que S. A. R. monseigneur Ie dnc d'Orléans est entre a Lyon Ie 3 de mois, au milieu des acclamations de toute ia population avide de Ie revoir. Le prince avail re$u diiFérens messages des autorités , pour le prier de venir mettre , pour ainsi dire , par sa presence, le sceau au retablisscment de l'ordre dans cette grande ville, naguère si agitée et aujourd'hui si calme. Les gardes nalionales de Chalons , Macoa et autre lieux, s'écaienl tnobilisées pour marchef sur Lyon, el leur zële était tel qu'ou fut oblige d' en retenir un grand nombre pout éviler l'encombrement et l'embarras qui en seraient inévitablement resultés pour les subsistauces. Aussitót après la reunion des troupes de ligne et des gardes* nationales, Ie prince a fail soa entree, qui a eu lieu a midi, sans condition aucune, et sans mème qu'il en ait été proposée. Uue foule immense se pressait sur son passage; elle a salué Ie prince, dont la presence devenait pour tous un gage de paix et de bonheur. S. A. K. s'est immédiaiemenl rendu sar la place Bellecour, pour y passer la revue des troupes et des gardes nationales, dont la conduite el l'esprii sont excellens. La, se trouvait également un immense concours de peuple, qui a donuéa S. A. R. les signes les moins equivoques de satisfaction el de dévouement. Tous les ateliers sont en pleine activité, les magasins et les boutiques sont rouverls, et chacun a dé ja repris ses occupations habiluelles el journalières. (E//)		
fr	1490	"wialson a louer a ffoufftem (Ypres), pres la station, 12 pieces et jardin pour JOO/r. Ie mois. — S'adresser par écrit au N* 5i, rue de la Gare a Comines-France. Te koop per occasie : Radio pick-up en Piano in zeer goeden staat, dringend.—Zich wenden bij DOLF, Eiland, Yper. Occasion superbe a saisir de suite : Phnnn ^"" magnifique meuble chêne en parfait état, ayant coüté plus de 2000 fr. Prix exceptionnel avec 24 bons disques : 600 fr. — 3'adr. a Radio Ffandre, 7, rue de la Gare, Ypres. Te koop : Herberggerief zoo goed als nieuw. Adres bureel van 't blad. A vendre : Beau Piano pnnr caus<* de ^épart. — Adr. hur Hu iourn. Te koop Waschmachien nW knppren trommel Adres ten bureele. A vendre d'occasion : Aspirateur «Electrolux» comme neuf avec tous les accessoires et Cireuse «Electrolux» neuvs. S'adresser : Rue de Lille, 78. Te koop : Groote hoeveelheid ledige kisten, bij Germain Laroye, Boomgaardstraat, n' 20. Te koop : Moto Saroléa 3 1/2 H. P., in zeer goeden staat, met verlichting, reserveband en alle materiaal. Zeer voordeelige prijs. — Zich weaden : Garage ""^yfgaf, Maarschalk Frenchlaan, Yper. Vfcor uw Strijkgoed en het wasschen van cols, manchetten en manshem len,wendt U in volle vertrouwen tot het huis BERTH 4 TH/EREiVS, Veurnesfeenwegr, 69, Vpcr. — Verzorgd werk. — Amateurs de BON TABAC dematndez daas mi i^h tous les debits | | la marque I | de la fabriqua d>< tahr.c nouvellement installée avec du,maté i<>l moderne Gyr. & Rich. TALPE Ch. de Dickebusch, 277, YPRES."		
fr	1489	La CoDstitQlioD romaine, si vivement attendue en Italië, a enfin élé promnlguée par Le Pape Pie IX, Ie i5 mars. Le peuple élait dans la joie, et 1'on, préparait de grandes manifestations en 1'honneur du Pape. Les bases de cette Constitution sont les soivantes: Uu college de cardinam éiecteurs du Souveraia> Poinife et nn Sénat inseparable de ce cooseil. Deux cbombres legislatives, 1'une dite haut cooseil, dont les membres sont nom mes a vie par le Pape, l'autre, composée de dépntés élus par la nation sur le pied d'un représentant par 30,000 a mes. Lesëlecteurs sont pris parmi certaines capacités ééÊnies et parn» plusieurs categories de censitaires. (La possession d'un capital de 3oo scudi, ou le payeraent d'un inipót de 13 scudi (65 fr.) par an a l'an a 1'État, suffit pour assurer la franchise electorale.) On est électenr a vingt-cinq ans. Pour ètre eligible, il Taut avoir trente ans, posséder on capital de 3,000 scudi, ou payer 100 scudi (54o fr.) d'impót par an. Indépeodance du pouvoir judiciaire. Point de cours prévótales. Garde nationale. Liberté individuelle garantie; abolition de la cencure en matière de presse. L'iuiiiave de la proposition des projels de loi appartient, soit aux ministres, soit aux deputes, pourvu que la proposition soit appuyée par dix membres. Le droit de petition est reconnn. — La Constitution accorde'e par le Saint-Père b ses États, a excite a Rome le plus vif enthousiasme. II en sera de roêine dans toate 1'e'tendae des Élais pontificaux.		
fr	1463	"¦¦¦-On Ht dans /e ü/öcférató§ir de Mons : € La chambre des representants n'ayant pas fait droit jusqu'ici |ux nombreuses reclamations qui lui ontjété adressées re-Iativement a I'organisatibn de la garde civique, une resistance s'prganise dans la plupart des grandes viljes contre cette institution, que rien ne pikrviendra a rendre populaire tant que la*garde citoyenne ne sera pas divisée en defx bans et qu'on ne cessera pas d'en fairefpartie a 1'age de 55 ou de 40 ans. Un des priori paux moyens imagines jusqu'a présentiest celui-ci: les capitaines, lieutenants, |ous-lieutenants, sergents et caporaux de cttaque compagnie donneront leur démissimi; et quand il faudra pourvoir a leur relK>UceiqQiit, les suffrages se concentrerijyj^y^^ a^^ ""él mêmé""persönrie, nommee successivement aux différents grades. II en sera de mêrae aux elections subséquentes, si nombreuses qu'elles soient, de sorte que Ie cadre de la compagnie ne pourra jamais être forme. Force sera bien alors au gouvernement de reviser la loi, et la chambre une fois saisie de 1'affaire, Ton ne dout pas que cette revision n'entraine a pres elle de notables modifications dans 1'organisation de cette garde et qu'il ne soit fait droit aux plaintes qui s'élèvent de toutes parts et * qui, il faut Ie dire, prennent chaque jour un caraclère plussërieux, au moment precis oü il est Ie plus desirable dans le mainten ir dans le pays 1'amour et le respect de 1'ordre contre les excitations du debors."		
fr	1455	L'entrepreneur, chargé de la congtroction de la partie du macadam de la route de Memo a Ypree, entre Menin et Gheluvelt, ea vue de faciliter Ie transport de ses maténaux, s'était entendn avec la Société des chemins de for vicinanz, poor Ie placement de la toie da chemin de fer vicinal d'Yprea iGheluwe, de la section comprise entre Gheluwe et Ie passage a niveaa da ebemin de fer de Roulers a Ypres. Des intrigues pohtiques de chatelains ou des questions d'mtérêt de certains brasaeura, qoi se font la guerre pour favoriser 1'un ou 1'autre de leurs cabarets d'une halte, empèchent notre entrepreneur de completer ses tra vans, Ie tracé détinitif n'étant pas encore arrèté Oepais longtemps nous avons remarqué que dans ce genre de travauz «1'atilité publique, 1'intérêt privé ou politiquedominesans cesse; Ie service plus tard en souffre et provoque toujours de la part du public, des regrets irrémé-diables. Nous demandons dans 1'intérêt des communes participantes dans la construction de cette nouvelle lignequ'une decision definitive Boit prise, afin que les travaux et les expropriations qui Bont encore a faire, ne souftrent plus Ie moindre retard ; avec de la bonne volonté cette ligne ponrrait encore être ezploitée avec la üu de 1'anuée ; la responsabihté du retard, b'ü y en a, devra évidemment retomber but nos maitres, qui restent mdiftérents a tous les travaux reclames par les commercantH et les industriels de la ville et de rarrondissement.		
fr	1443	Le Goudron Guyot régénère et purifie Ie sang. fte/wser, comme con/re/apon, <ou/ //acow </e G / 7 p rue Jaco/>, Paris. Grand Concours International. — Depuis quelque temps les iravaux ont été poussés avec une telle activité que I'Exposition de 1888 peut ètre considered aujourd'hui comme réellement ouverte. Au reste l'/Z/usfratfon jEwropeY«/ie lui a déja consacré plusieurs belles planches. Kile a commence par la Vie Générale et donne en ce moment La Croix d'Or et le Grand Tonneau Hoxgrois. Le Soleil de minuit. — A cetle époque de 1'année, la Norwège ofl're ce curieux pliénomène d'une suite de journées sans nuit, ou le soleil éclaire duranl les vingt quatre beu res du jour les sites les plus pitloresques qui soient.au monde. Ce spectacle émouvant el grandiose qui tienl du surnaturel est acluellement dans toute sa spleudeur. C'est ce moment que I'iteewrsion clioisil pour organiser une série de voyages en Suèrle, en Norwège et au Cap Nord, dont les premiers departs auront lieu le 14 Juin. On visitera les plus belles parties de ces raerveilleuses contrées, si peu connues des touristes belges,et les voyageurs pourront a leur grc prolonger leur excursion de lö a 4b jours. L'occasion est excellente et nombre de nos compatriotes tiendront a en profiler. Les prospectus délaillés seront envoyés gratuitement a toutes les personnes qui en feront la demande a M Parmentier, Directeur de l'£xcurs;o», 109, Boulevard Anspach, a Bruxelles.		
fr	1417	"UNE BELLE Terres en Labour, APPABTEIART AD BUREAU DE BIEIïFAISAWCJE A LOUER, Pour crajr'oMJr a juar/tr rfes ejao Le Public est prévenu que Ie Jeudi i<, Septembre iSio, a 5 heures de l'après-diner, chez le sieur Callens-Lemai, aubergiste, Maison Commune de Comines Belgique, il sera proce'dé a la niise en location publique, pour neuf anne'es consecutives, des Liens repris au texte ci-après plus amplement de'taille's : COMIÏIES BELGIQUE. /Vernier Zo/. — Une maison et dependances située rue des Moulins, occupe'e par Ferdinand Lefranc. Jouissance au 1"" Octobre i84o. Ztewxzèwie Zo/. — 67 ares 75 centiares ( 7« 4o v') de terre en labour, occupée par • Francois Vanbeselaere. Jouissance que dessus. TEN BRIELEN. TVoisïeme Zo/. — Une moison a l'usage de tonnelier avec ses dependances, occupe'e par Ives-Vincent Delrue. Jouissance que dessus. Qua/riè/ree Zo/. — Une ferme avec tous ses edifices et 9 hectares 3a ares 5 centiares ( 7 bonn. 4o v') de fonds vergers et labours, occupée par Pierre-Aimé Collie. Jouissance premier Octobre i84i. SECTION CRUTSEEKE. CinyMième Zo/. — Un hectare 10 ares de terre en laboor, occupe'e par Louis Leleu. Jouissance premier Octobre i84o. Les adjudicataires sont invites a se munir de cautions, ces cautions réconnues solvables de-Tront être domiciliées en Belgique et seront présente'es k l'instant même de Tadjudication. Le Notaire COURTENSde Comines, est chargé de cette location."		
fr	1361	La Manifestation Une vingtaine de milliers de spectateurs, accompagnés de vingt-sept musiques, étaient venus de soixante et une communes de l'anden front. On notait également une delegation de sinistrés de Louvain. De nombreuses bannières émaillaient Ie ¦cortege interminable, et des banderoles exprimaient les revendications des mahifestants. Les banderoles les plus significatives disaient : « On a payé comptant sept milliards et demi de mark aux Belges qui, pendant la guerre, ont gagné de l'argent, et on refuse dè payer aux sinistrés ce qu'une loi leur accorde.» Ou bien : « Le gouvernement emploie, vis-avis des sinistrés, la méine politique que les Allemands emploient vis-a-vis des Allies : il ne tient pas ses engagements. » Le conseil communal d'Ypres, au grand complet, sauf le bourgmestre, marchait en tête du cortege. Après avoir parcouru les rues de la ville, les manifestants se sont masses sur la place Communale, autoür de quatre estrades oü des discours ont été prononcés, en flamand et en francais, par MM. Buyl et Missiaen, deputes, Martens, sénateur, Bruneel, ancien sénateur, •etc., etc. A l'issue de cette manifestation,   des télé grammes ont été adressés au Roi et au président du conseil. A part quelques menus incidents soulevés par les socialistes, la manifestation s'est dé-roulée dans le plus grand ordre et une digr.ité parfaite.	A. M.	
fr	1347	"Le Secours. <TA$SIKA.\C£ contre les accidents DE ÏÜUÏE NATURE. Capital 10,000,000 fr». mdividuelle, ' S Sapeurs pompiers. La responaabiüté ( Patrons Civile ( Ptiartna I Civile ( Ptiartnac'""* \ L'explosiori des générateurs, Assurance ..' Des accidents des chc-aux el contre \ voitures, i Les bris des giaces, f Accidents de chasses. , Accidents des vélocipédistes. I'ourlous renseignemenls s'adresser a M. Akthuii BOOM, agent general a Co mi nes. Fows foiis guï «ou/fre* rf' BRONCHITE CHRONIQUE écrivez a M. ESCOÜFLAIRE, phar-ïuacien a Ath, et il vous enverra, geatis et franco uue boite d'essai de see excellent8 remèdes Poudres el Cigarelles Escouflaire ainsi qu'un prospectus oü vous pourrez lire dös certiücats de guérisons et de nombreuses approbations médicales. Médaili^es d'üe aux expositions. DEPOT A VPRËS *. Pharmacie BECUWE et DONCK, pharmacien (Fharmacie Veys) et toutos les Pharmacies bien tenues. TOUX, BRONCHITES Ze iocidsKr. — Mou cber Monsieur, je n'ai qu'un couseü a vous donner : appliqiiez-vous un paquet d'ooate 7'A«rtfw^èMg. (^a vaut iunniment mieux que toutes les drogues et tous les emplatres. N'hésitez pas. '¦ des imitations que certains inlermédiaires peu scrupuleux clierchent a lui subslituer. Nous engageons done le public a exiger toujourssur l'étiquette le nom « Ls Thermogène » et la signature Vandenbroeck et C'""."		
fr	1274	GUÉRISON DE TOUTES LES MALADIES DE POITRINE par l'IOOINE da D' BROWN Cetie medication ne renferme ni opium ni substance narcotique d'aucune sorie; nc constipe par conséquent jamais: les enfants aussi ben que les grandes personnes peuveni ('employer sans danger. Tons les médecins qui Pont analysée la prescrivent et la recommandent. Un ou deux fiacons d'Iodine guérissent !a toux la plus opiniatre, la broncliite, l'influenza, etc. Dépöt general: Pharmacie dn Congres, öl, rue Royale, Brnxelles; pharmacie Pèlerio, rue de TÉcuyer; pharmacie Timmermans, rue Rouppe; pharmacie Chrisliaeüs, bóulevard du llainaut; pharmacie Debrucq, 73, rue Neuve, Laeken; pharmacie Lorent, 112, rue Mai ie-Chrisiine, Üccle; pharmacie Jamotte, Anvers; pharmacie Copernrans, Gand ; pharmacie Gevacrt, Liégc ; pharmacie Vivario. et dans toutes les bonnes pharmacies. Prix du flacon : fr. 4-50. — Envoi en province conire mandat de 5 fr. CHOCOLAT et Cacao Kwatta a deuiauder Ie 1/2 K. a 1-60 et 2-00. AGENCE GÉNÉRALE: MARTOÜGIN Fils, ÊÜSTAVE JlAILLIftRD, M'TAILLEUR CIVIL ET MILITAIRE, ilUË DB DIXHUDE, 33, YPJ1ES. GRAND CHOIX DE Vêteraenls iinperméables sur mesure, pour Hommes, Dames et Enfants. Capotes cTofficiera réglementaires , Capotes de cockers, Pelerines de chasse, Jambières et Guêtres.		
fr	1263	"Etude de ÏIIe ifleurilloii, Notaire,  A COMINES. LUNDI 27 JUILLET 4374. à 4 heures du soir, en la Salle de la Mairie de Wervicq-sud, adjudication publique fie:  I.   Wi;ryicq suo. Rue  de  France. UNE JOLIE MAISON, à usage d'habitation et de commerce avec 1 are 49 centiares de Fonds, Cour et Terrain, occupée par W, et M""10 Lcpoutre-Pescheïir, pour 3, 6 où 9 ans commencés le 1 Octobre 1871, au loyer annuel de 150 francs sans charge d'impôts. II. Wervicq-Belgique. Au chemin de Menin dit Ixcgen-weg. 90 ares 41 centiares de TERRE EN LABOUR, occupée ""sans bail par la Demoiselle Clémentine Uazebrouck, au fermage annuel de 150 francs outre les contributions. Au chemin de Menin dii Uuoyen-weg. 70 arcs 85 centiares de TERRE 'EN TABOUR ET PRAIRIE, occupées sans bail par la.dame veuve Vandenberghe- Vanracs, an ' fermage annuel de 100 francs-outre'l'impôt. IV. Weuvicq Belgique. Au lieu dit le Vieux Chien. 1   hectare 50 ares 62 centiares de TERRE EN LABOUR, occupée sans bail par le sieur Eugène Samain, au fermage annuel de, 170 francs outre les impositions'. V.   BOUSBECQIIE. A la limite de Wervicq-sud. 26 ares 50 céntia/esde PRAIRIE   Dti  LYS, loués au sieur Louis Houzé, pour 9 ans commencés le 1 ManS 1872,  au fermage annuel de 75 francs outre l'impôt."	'¦   • ' Et  VI. BOUSBECQUE. au lieu dit le Crumessei UNE MAISON à usage de deux demeures et 1 are 81 centiares de Fonds et Terrain en dépendant occupée sans bail par le sieur Jean-Baptiste Dôulieu et la dame veuve Lemay-D'haUnin, aux loyers réunis de 7 francs 50 centimes par mois, sans charge d'impôt. .	-
fr	1229	"SAISON    DU   PRINTEMPS. DRAPS   ET   NOUVEAUTES,  AUX   FABRICANTS   DE   VERVIERS. Maison .   THIERY,  RUE DE BUDA, 1, près du Pont de la Lys, CÔURTRAI. Seul dépôt pour la ville êe Cowrtmi  Draps noirs pour première communion. Spécialité de Draps et Cachemires, 8/4 et 10/4 pour redingotes et pelisses. Assortiments considérables de Draperies et. Étoffes haute nouveauté pour pantalons, paletots, costumes complets; Soieries noires de Lyon; Cachemire 4/4 pour robes et châles de deuil; Mérinos de France, noir et couleur en toutes largeurs; Alpaga, Orléans, Paramattas et Moirés Anglais pour jupons, Flanelle de santé, Cols, Cravates et Gilets, livrés au détail à prix de fabrique, soit 30 à 40 pour cent meilleur marché que chez n'importe quel boutiquier!  CONFECTIONS POUR DAMES ET ENFANTS. Grand choix de confections en véritable Waterproofs Anglais, brevetées; idem Marinières depuis 2 jusqu'à 12 francs. 50 jours sont accordés pour échanger ou rembourser sans perte les articles qui ne conviennent plus. On se rend à domicile avec la collection d'échantillons. Attention à l'adresse: A. TIIIÉRY,  Rue de Buda, 1, près du Pont de""la Lys, COURTRAI, afin  de ne pas confondre notre maison avec celle de quelques boutiquiers."	VPrcS. - |mp. de VanderghinSte-F0SSé.	
fr	1203	HOLLANDE. — La Have, 7 septembre. On sait que la reine est l'augusle et bienfaisante fondatrice de l'hópital Wilhelniine en ce'.te re'sidence, oü dans Ie temps de la hitte avec la Belgique les blesses e'taient traite's et soignés avec la plus grande sollicitude aux fiais de S. M.; on apprend aujourd'hui que, dans l'élat de paix dont nous jouissons, l'hópital ne servant plus au but primilif de sa cre'ation, la reine a decide qu'il recevrait une autre destination philantropiqiie pour Ie traiteraent des personnes indigentes, dont les graves blessures réclaineraient des soins particuliers. — M. l'inspecleur des ponls et chaussées Noël, chargé par Ie gouvernement beige, d'uue mission diplomatique concernant l'e'coulement des eaux des Flandres, se trouve depuis quelques jours dans cette residence. M. A. Spyers a e'té reconnu et admis en qualite' de consul de Belgique a Bois-le-duc. ALLEMAGISE. On e'crit de Magdebourg, 27 aoüt, a la Grtse/te D'après des lettres de Celle, Ie roi de Hanovre vient de contracler, dans la cliapelle de la cour de cctte ville, un niariage morganatique avec la veuve du president de la cour supérieure de Beulwitz, en presence du prince royal et des aulres princes qui		
fr	1188	"nel de toutes les industries que la morale ré-prouve et que la loi tolère. » Nous croyons sincèrement que bon nombre de ces Messieurs de la presse libérale et antichrétienne détesteraient ""et abomineraient le privilège, qui aboutirait fatalement à les confondre dans une classification légale où ils se rencontreraient dans la pire société. » Quant à énumérer toutes les diverses industries que la morale répouve et que la loi tolère et qui, à cause du dommage essuyé par suite de l'exercice de la liberté du culte, seraient admises par le législateur à une exemption d'impôt, nous n'en avons rien fait. Nous n'en avons parlé qu'en termes généraux, en exprimant notre sincère conviction que sur ce terrain privilégié bon nombre des Messieurs de la presse libérale seraient vexés et furieux au possible de se rencontrer avec des gens dont ils abominent et détestent l'industrie. Si ^Opinion nous avait lu sans distraction, elle se serait épargné le mal de nous traiter comme si nous mettions la presse libérale sur le même rang que les établissements de tolérance. Il est facile de prêter des énormités à ses adversaires ; mais cela n'est ni juste, ni loyal, ni honnête. Bien au contraire."	¦	". ¦   . Quant au fond du débat, nous avons -établi, dans notre n° du 18 Avril, pourquoi tous les Belges doivent concourir au budget du culte catholique.. Nous n'y reviendrons pas. Pour l'Église catholique, nous avons dit que le budget est avant tout une restitution, et nous le maintenons ; — pour les autres cultes, c'est une faveur que la Constitution leur fait en considération' des services que les religions positives rendent à la société. Sur ce point Y Opinion nous fait dire encore une fois ce que nous n'avons pas dit, c'est son habitude : dans son article du 8 et. comme dans le nôtre du 14 , il n'a été absolument question que du budget du culte catholique et nullement du budget d'autres cultes. C'est donc tout à fait à tort qu'elle nous prête l'opinion que la Constitution a voulu faire du budget des cultes une affaire de restitution. C'est là une absurdité du cru de X Opinion. — Ace compte, il est facile de se donner raison contre des adversaires que l'on couvre «dé.ses propres absurdités. Signalons encore deux autres applications de la logique de V Opinion, qui consiste à établir des similitudes là où il n'en existe pas le moins du monde. Aux yeux de l'Etat, l'épiscopat a le droit de flétrir la presse libérale, la presse libérale a le droitde flétrir l'épiscopat. Donc, Evèques catholiques et journalistes libéraux doivent être égaux devant le budget de l'Etat, et le budget du culte catholique est une-absurdité et une iniquité. Comme si le culte catholique était tout entier dans la censure infligée à la presse libérale, ou, comme si les journalistes libéraux allaient nous élever à la vie surnaturelle: baptiser, confirmer, confesser, célébrer la Messe, bénir le mariage, conférer l'extrême  Onction et la Prêtrise, etc. Allons donc, pas d'assimilations absurdes. Comment le public trouve-t-il cet autre rapprochement ? « Que dirait le Journal d'Ypres s'il pre-» nait fantaisie au gouvernement d'accorder » aux franc-maçons ou à la société de la » Libre-pensée un subside égal à celui dont » il dote annuellement le clergé ? Il crierait » au scandale et il aurait raison. (Très-bien). 3) — Mais alors pourquoi trouve-t-il risible » (écoutez, écoutez), qui nous nous plaig-» nions, nous, que la loi nous contraigne] » faire, pour le clergé catholique, ce qu* » considérerait comme scandaleux qu'o\ » l'obligeât à faire pour les francs-maçon^  Comment trouve-t-on cette balance? Le moyen de raisonner avec de pareil adversaires? Aussi promettons-nous à nos lecteurs di ne pas les ennuyer souvent avec de pareilles discussions. Nous avons mieux à faire dé notre temps et nous ménagerons leur patience. Il a été procédé samedi à la"" réadjudication publique de l'entreprise des1 travaux d'entretien des 2e, 3e, 9% 12e, 13% 16e 18e et 19e lots des routes de l'Etat dans notre province, pendant un bail de 5 années, commençant le 1« mai1866 et finissant le 80 avril 1871. Ont soumissionné : 2e lot, MM. E. Matthéys, entrepreneur à Waterloo, 12,099 fr. 3° lot, L. Mattheys, id., id., 11,490. 9e lot, L. Mattheys, id., id., 10,880 ; P. Anseeuw, id. à Oostcamp, 10,890. 12e lot, I. De Leersnyder, id, à Ypres, 13,895; L. Mattheys, susdit, 13,990. 13° lot, F. Gerste, id. Ypres, 4723; De Leersnyder. susdit, 4790; Ph. Vallaeys, id. à Ypres 4973. 16e lot, D. Verstraete, id. à Ramscappelle 9060. 18°.lot, E. Mattheys, susdit, 12,799. 19e lot, P. Anseeuw, susdit, 6379; J. Meulepas, id. à Dixmude, 6989. Le défaut d'espace nous force de remettre une partie de la Chronique Locale."
